,videoId,publishedAt,title,tags,duration,viewCount,likeCount,commentCount
458,IYxZ-jWnZF0,2021-09-30T15:39:16Z,10 TRICKS AND TIPS to become a better FIFA 22 player | Uncut,"['FIFA 22', 'FIFA', 'FIFA22', 'FUT', 'Ultimate Team', 'FIFA Ultimate Team', 'FIFA 22 tips', 'FIFA tricks', 'FIFA tips', 'how to improve at FIFA', 'how to get better at FIFA', 'FIFA skill moves', 'FIFA 22 skill moves', 'FIFA tutorial', 'FIFA 22 tutorial', 'How to', 'best FIFA skill moves', 'best FIFA 22 skill moves', 'FIFA free kicks', 'FIFA 22 free kicks', 'Uncut', 'Premier League', 'Manchester City', 'Man City', 'Arsenal', 'Gabriel Jesus', 'Emile Smith Rowe', 'FIFA Analyst', 'epl', 'PL', 'Premier League goals', 'Premier League highlights']",PT12M50S,296758,5470,262
459,VmxdWQmVGg0,2021-09-28T16:17:02Z,When the goalkeeper is UNBEATABLE! | Premier League | Part 1,"['Saves', 'best saves', 'goalkeepers', 'keepers', 'best goalkeeper saves', 'unbeatable', 'unbeatable goalkeepers', 'Premier League', 'epl', 'PL', 'Prem', 'Premier', 'League', 'best goalkeepers', 'unbelievable saves', 'insane saves', 'amazing saves', 'best saves 2021/22', 'David de Gea', 'Manchester United', 'Ederson', 'Manchester City', 'Alisson Becker', 'Liverpool', 'Alisson', 'Becker', 'Man United', 'Man Utd', 'Man City', 'Zlatan Ibrahimović', 'Zlatan Ibrahimovic', 'Zlatan', 'de Gea', 'de Gea saves', 'David de Gea saves', 'Ederson saves', 'Alisson saves']",PT11M15S,471246,5200,265
460,zK6H4PgIhYU,2021-09-24T11:01:14Z,Keep or sell Adama Traoré? | Chelsea vs Manchester City preview | FPL Show Gameweek 6,"['Chelsea', 'Manchester City', 'Man City', 'Chelsea v Man City', 'Chelsea vs Man City', 'Chelsea Man City', 'Chelsea Manchester City', 'Chelsea vs Manchester City', 'Premier League', 'PL', 'epl', 'Prem', 'Adama Traoré', 'Adama Traore', 'Traore', 'FPL Show', 'FPL Gameweek 6', 'FPL GW6', 'Fantasy Premier League GW6', 'Gameweek 6', 'GW6', 'football', 'soccer', 'FPL', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'Cristiano Ronaldo', 'Ronaldo', 'Mohamed Salah', 'Salah', 'Mo Salah', 'Manchester United', 'Liverpool', 'CR7']",PT39M30S,42521,1230,120
461,dgLJDfhEjHQ,2021-09-22T17:42:27Z,10 BRILLIANT Chelsea vs Manchester City goals | Premier League | Christian Pulisic & Kevin De Bruyne,"['Chelsea vs Manchester City', 'Chelsea vs Man City', 'Chelsea Manchester City', 'Chelsea Man City', 'Chelsea', 'Manchester City', 'Man City', 'Premier League', 'PL', 'epl', 'Prem', 'Premier', 'League', 'goals', 'Premier League goals', 'Premier League highlights', 'epl goals', 'epl highlights', 'Chelsea vs Manchester City goals', 'Chelsea vs Man City goals', 'Chelsea vs Manchester City highlights', 'Chelsea vs Man City highlights', 'Chelsea goals', 'Man City goals', 'Christian Pulisic', 'Kevin De Bruyne', 'football', 'soccer', 'De Bruyne']",PT6M16S,225550,5211,314
462,M4MOM0A822E,2021-09-17T10:01:32Z,Cristiano Ronaldo or Romelu Lukaku 🤔 | Who’s better for Gameweek 5? | FPL Show,"['Cristiano Ronaldo', 'Romelu Lukaku', 'Cristiano', 'Ronaldo', 'CR7', 'Manchester United', 'Chelsea', 'Bruno Fernandes', 'Harry Kane', 'Spurs', 'Jack Grealish', 'Manchester City', 'Premier League', 'Premier', 'League', 'epl', 'PL', 'Prem', 'Lukaku', 'Fernandes', 'Kane', 'Grealish', 'Tottenham', 'FPL Show', 'FPL Gameweek 5', 'FPL GW4', 'Fantasy Premier League GW5', 'Gameweek 5', 'GW5', 'football', 'soccer', 'fantasy football', 'FPL', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'captain', 'FPL captain', 'Leeds', 'Patrick Bamford', 'fantasy']",PT42M28S,47691,1390,183
463,pK_6pJg3L7s,2021-09-16T15:00:11Z,FIFA 22 Ratings Revealed! The Premier League's best players! | Uncut,"['Allan Saint-Maximin', 'Saint-Maximin', 'Saint Maximin', 'Maximin', 'Allan Saint-Maximin skills', 'Saint-Maximin skills', 'Allan Saint-Maximin FIFA', 'Saint-Maximin FIFA', 'Allan Saint-Maximin dribble', 'Saint-Maximin dribble', 'Saint Maximin skills', 'Saint Maximin FIFA', 'Saint Maximin celebration', 'FIFA Ratings', 'FIFA 22 ratings', 'FIFA', 'FIFA 22', 'FUT', 'Premier League', 'epl', 'PL', 'Prem', 'Premier', 'football', 'soccer', 'Newcastle', 'Premier League goals', 'Premier League highlights', 'epl goals', 'epl highlights', 'goals', 'highlights']",PT18M6S,996724,27271,1248
464,bqcqkRvQ0Fk,2021-09-15T16:01:48Z,10 SENSATIONAL Liverpool vs Crystal Palace goals | Premier League | Mohamed Salah & Wilfried Zaha,"['Premier League', 'PL', 'epl', 'Prem', 'Premier', 'Liverpool', 'Crystal Palace', 'Liverpool goals', 'Premier League goals', 'epl goals', 'epl highlights', 'Premier League highlights', 'Liverpool highlights', 'Mohamed Salah', 'Wilfried Zaha', 'Sadio Mané', 'Luis Suarez', 'Roberto Firmino', 'Salah', 'Sadio Mane', 'Mane', 'Suarez', 'Philippe Coutinho', 'Coutinho', 'Salah Liverpool', 'Mo Salah', 'Mo Salah Liverpool', 'Salah goals', 'Mo Salah goals', 'Mohamed Salah goals', 'Mohamed Salah Liverpool', 'Salah Mane Firmino', 'football', 'soccer', 'top 10', '10']",PT5M51S,60960,1838,104
465,aL1BhmacRVg,2021-09-09T15:01:36Z,The BEST goalkeeper in the Premier League is... | Uncut feat. Ben Foster,"['The Cycling GK', 'Cycling GK', 'Ben Foster', 'YouTube', 'YouTuber', 'YouTubers', 'Premier League', 'epl', 'PL', 'Premier', 'League', 'goalkeeper', 'goalkeeper saves', 'best saves', 'best goalkeeper saves', 'saves', 'best goalkeepers', 'Watford', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'FIFA', 'FIFA 22', 'Uncut', 'Elz', 'Elz the Witch', 'EA SPORTS FIFA', 'FUT', 'Foster', 'football', 'soccer', 'cycling', 'GK', 'Elz Ben Foster', 'Elz Cycling GK', 'Premier League goalkeeper', 'Premier League saves', 'fozcast', 'fozcast podcast', 'Prem']",PT10M50S,189223,6018,320
466,YaI5yTsszYg,2021-09-09T10:01:25Z,10 AMAZING Arsenal vs Norwich City goals | Premier League | Jack Wilshere & Teemu Pukki,"['Arsenal', 'Arsenal goals', 'Arsenal highlights', 'Arsenal vs Norwich', 'Arsenal Norwich', 'AFC', 'Premier League', 'epl', 'PL', 'Prem', 'Norwich', 'Norwich City', 'Premier League goals', 'Premier League highlights', 'epl goals', 'epl highlights', 'goals', 'highlight', 'countdown', 'top 10', '10', 'football', 'soccer', 'best goals', 'soccer goals', 'Jack Wilshere', 'Teemu Pukki', 'Aaron Ramsey', 'Todd Cantwell', 'Wilshere', 'Pukki', 'Ramsey', 'Cantwell', 'Norwich goals', 'Norwich highlights', 'amazing goals', 'Thierry Henry', 'Henry', 'Thierry Henry Arsenal', 'NCFC']",PT6M19S,87691,2008,215
467,Io-doYf4U4Q,2021-09-08T15:02:37Z,"Long shots SMASHING the crossbar | Premier League | Pogba, Bale & Mahrez","['Crossbar challenge', 'crossbar', 'challenge', 'football', 'soccer', 'Premier League', 'PL', 'epl', 'Prem', 'Premier', 'League', 'YouTube challenge', 'YT challenge', 'Paul Pogba', 'Manchester United', 'Gareth Bale', 'Tottenham Hotspur', 'Riyad Mahrez', 'Manchester City', 'Nicolas Pépé', 'Arsenal', 'Bale', 'Mahrez', 'Pogba', 'best crossbar challenge', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'goals', 'nearly goals', 'best nearly goals', 'long shots', 'long range', 'best long shots', 'long goals', 'long-range goals']",PT10M39S,854078,9685,377
468,cYkPGAenQKM,2021-09-05T08:00:11Z,"BEST Premier League saves | Édouard Mendy, David de Gea, Alisson Becker & more! | August","['Premier League', 'epl', 'PL', 'Premier', 'League', 'saves', 'best saves', 'goalkeeper saves', 'goalkeepers', 'keepers', 'best goalkeeper saves', 'goalkeeping', 'Premier League goalkeepers', 'Premier League saves', 'Saves of the Month', 'best saves of the month', '2021/22', '2021/22 saves', 'Édouard Mendy', 'Chelsea', 'David de Gea', 'Manchester United', 'Alisson Becker', 'Liverpool', 'Alisson', 'Man Utd', 'Man United', 'Ederson', 'Bernd Leno', 'Hugo Lloris', 'Arsenal', 'Man City', 'Premier League goals', 'Premier League highlights', 'epl highlights', 'save']",PT3M2S,802662,11145,638
469,HunMgXmUzSc,2021-09-04T08:00:04Z,SUPER Son free-kick & INCREDIBLE Ings bicycle kick | Best Premier League goals | August,"['Premier League', 'Premier', 'League', 'epl', 'Prem', 'goals', 'best goals', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'goals of the month', 'goals of the month August', 'best goals August', 'best Premier League goals', '2021/22', '2021/22 goals', 'Son Heung-min', 'Tottenham Hotspur', 'Danny Ings', 'Aston Villa', 'Bruno Fernandes', 'Manchester United', 'Mohamed Salah', 'Liverpool', 'Michail Antonio', 'West Ham', 'Kai Havertz', 'Chelsea', 'Son', 'Heung-min', 'Havertz', 'Salah', 'Fernandes', 'Man United', 'Man Utd']",PT4M30S,293025,6162,375
470,K1c4ht-x2uU,2021-09-03T18:00:15Z,MAJESTIC Mount control & GLORIOUS Greenwood stepover + finish | Best Premier League skills | August,"['Premier League', 'PL', 'epl', 'Prem', 'Premier', 'League', 'football', 'soccer', 'skills', 'tricks', 'Trickbox', 'football skills', 'football tricks', 'soccer skills', 'soccer tricks', 'Premier League goals', 'Premier League highlights', 'epl goals', 'epl highlights', 'goals', 'touch', 'football touch', 'soccer touch', 'ball control', 'football ball control', 'soccer ball control', 'Mason Mount', 'Chelsea', 'Mason Greenwood', 'Manchester United', 'Jack Grealish', 'Manchester City', 'Jack Harrison', 'Leeds United', 'Steven Bergwijn', 'Tottenham Hotspur']",PT2M32S,483193,3938,194
471,yN5Ynf5wpC4,2021-09-03T11:01:53Z,Is Manchester United’s Cristiano Ronaldo a MUST-HAVE for Gameweek 4? | FPL Show,"['Cristiano Ronaldo', 'Cristiano', 'Ronaldo', 'CR7', 'Manchester United', 'Man United', 'Man Utd', 'Ronaldo Manchester United', 'Cristiano Ronaldo Manchester United', 'Cristiano Ronaldo Man United', 'Ronaldo Man United', 'Cristiano Ronaldo Man Utd', 'Ronaldo Man Utd', 'Michail Antonio', 'Antonio', 'James Richardson', 'FPL Show', 'FPL Gameweek 4', 'Fantasy Premier League Gameweek 4', 'FPL GW4', 'Fantasy Premier League GW4', 'Gameweek 4', 'GW4', 'football', 'soccer', 'fantasy football', 'FPL captain', 'FPL', 'Fantasy Premier League', 'FPLShow']",PT42M32S,103348,2634,305
472,ZSCY3rcgdTI,2021-09-02T15:01:53Z,Southampton's James Ward-Prowse RATES his own FREE-KICKS! | Uncut,"['James Ward-Prowse', 'JWP', 'Ward-Prowse', 'Premier League', 'epl', 'PL', 'Prem', 'Premier', 'League', 'goals', 'free kicks', 'free-kicks', 'freekicks', 'Ward-Prowse free kicks', 'Ward-Prowse freekicks', 'best freekicks', 'best free kicks', 'James Ward-Prowse free kicks', 'James Ward-Prowse freekicks', 'Premier League free kicks', 'football', 'soccer', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'reacts', 'rates', 'Uncut', 'FIFA', 'FIFA 21', 'FIFA 22', 'FUT', 'Southampton', 'Southampton goals', 'FIFA22', 'football free kicks']",PT10M56S,196260,6002,266
473,7JR_Fsu2ra4,2021-08-31T15:01:52Z,First & Last goals scored by transfer deadline day signings | ​​Premier League | Suárez & Crouch,"['Premier League', 'PL', 'epl', 'Prem', 'deadline day', 'transfer deadline day', 'transfer', 'transfers', 'football transfers', 'soccer transfers', 'football', 'soccer', 'transfer deadline', 'Luis Suarez', 'Suarez', 'Mikel Arteta', 'Arteta', 'Mikel Arteta Arsenal', 'Arteta Arsenal', 'Arsenal', 'Liverpool', 'Manchester United', 'Manchester City', 'Man City', 'West Ham', 'Spurs', 'Peter Crouch', 'Crouch', 'signings', 'Premier League goals', 'epl goals', 'first goal', 'last goal', 'goals', 'Premier League deadline day', 'Premier League transfer deadline day']",PT9M46S,195421,2757,116
474,3KauN1-T9cU,2021-08-27T11:02:55Z,Double-up with Harry Kane & Son Heung-min? | Liverpool vs Chelsea preview | FPL Show Gameweek 3,"['Harry Kane', 'Son Heung-min', 'Kane', 'Son', 'Heung-min', 'Harry Kane Son Heung-min', 'Premier League', 'epl', 'PL', 'Prem', 'Liverpool vs Chelsea', 'Liverpool Chelsea', 'Liverpool', 'Chelsea', 'Manchester United', 'Bruno Fernandes', 'Mason Greenwood', 'Fernandes', 'Greenwood', 'Man United', 'Man Utd', 'Spurs', 'Tottenham', 'James Richardson', 'FPL Show', 'FPL Gameweek 3', 'Fantasy Premier League Gameweek 3', 'FPL GW3', 'Fantasy Premier League GW3', 'Gameweek 3', 'GW3', 'football', 'soccer', 'fantasy football', 'FPL captain', 'FPL', 'Fantasy Premier League']",PT41M45S,37210,1041,106
475,-i5y6ZtqJsg,2021-08-27T08:31:10Z,When Cristiano Ronaldo made Ashley Cole do the splits 😱,"['Cristiano Ronaldo', 'Ronaldo', 'Cristiano Ronaldo Manchester United', 'Manchester United', 'Ronaldo Manchester United', 'Man United', 'Man Utd', 'Man City', 'Manchester City', 'Cristiano Ronaldo Man City', 'Cristiano Ronaldo Manchester City', 'Ronaldo Manchester City', 'Ronaldo Man City', 'Premier League', 'epl', 'shorts', 'short', 'TikTok', 'TikToks', 'football', 'soccer', 'Cristiano Ronaldo goals', 'Ronaldo goals', 'Cristiano Ronaldo skills', 'Ronaldo skills', 'Premier League goals', 'Premier League highlights', 'Ronaldo Man United']",PT12S,4130663,227082,1556
476,4FjXRuTxKJc,2021-08-26T15:01:38Z,87 PACE & 88 SHOOTING? | Leeds United's Patrick Bamford PREDICTS his FIFA 22 Stats | Uncut,"['#premierleague', '#leedsunited', '#uncut', 'Patrick Bamford', 'Leeds', 'Premier League', 'FIFA 22', 'Uncut', 'Leeds United', 'Premier League Uncut', 'Harry Kane', 'Robin Van Persie', 'AK', 'Ben Black', 'Football Freestyle', 'FIFA', 'epl', 'PL', 'Prem', 'Premier League goals', 'Premier League highlights', 'Patrick Bamford England', 'England', 'Bamford', 'Kane', 'Patrick Bamford Leeds', 'Bamford Leeds', 'Bamford England', 'Patrick Bamford goals', 'Bamford goals', 'epl goals', 'epl highlights', 'FIFA 21', 'FIFA22', 'FIFA21', 'FUT', 'Harry Kane goals', 'Kane goals']",PT9M4S,308405,8781,544
477,nTbpdTAcs2Y,2021-08-25T15:02:25Z,10 STUNNING Liverpool vs Chelsea goals | Premier League | Mohamed Salah & Mason Mount,"['Premier League', 'epl', 'PL', 'Prem', 'Liverpool', 'Chelsea', 'Liverpool vs Chelsea', 'Liverpool v Chelsea', 'Liverpool Chelsea', 'Liverpool goals', 'Chelsea goals', 'Liverpool v Chelsea goals', 'Liverpool highlights', 'Chelsea highlights', 'Liverpool v Chelsea highlights', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'top 10', '10', 'goals', 'football', 'soccer', 'Mohamed Salah', 'Mason Mount', 'Philippe Coutinho', 'Eden Hazard', 'Salah', 'Mount', 'Mohamed Salah Liverpool', 'Mo Salah', 'Mason Mount Chelsea']",PT6M22S,568530,12800,876
478,HqMayyptRg0,2021-08-24T15:01:28Z,"Most assists in a season ft. Traoré, Beckham, De Bruyne & Zaha | Premier League | Record Breakers","['Premier League', 'PL', 'epl', 'Prem', 'Paul Pogba', 'Pogba', 'Paul Pogba assists', 'Pogba assists', 'assists', 'most assists', 'most assists in one season', 'most assists in a season', 'most assists in 1 season', 'best assists', 'Premier League assists', 'Premier League goals', 'epl goals', 'Kevin De Bruyne', 'De Bruyne', 'Adama Traoré', 'Traoré', 'David Beckham', 'Beckham', 'Wilfried Zaha', 'Manchester United', 'Manchester City', 'Man United', 'Man City', 'Arsenal', 'Chelsea', 'Liverpool', 'records', 'football', 'soccer', 'football records', 'Man Utd']",PT18M44S,168613,3420,355
479,mXpyjIRVEpI,2021-08-23T15:02:30Z,"Premier League Winning Captains’ First & Last Goals | Kompany, Vidic, Terry, Vieira & more!","['Premier League', 'epl', 'PL', 'Premier League winners', 'Premier League captains', 'goals', 'football', 'soccer', 'first goal', 'last goal', 'Premier League goals', 'epl goals', 'Manchester City', 'Man City', 'Manchester United', 'Man United', 'Arsenal', 'Chelsea', 'Gary Neville', 'Roy Keane', 'พรีเมียร์ลีก', 'ประตู', 'ฟุตบอล', 'อังกฤษ', 'ไฮไลท์', 'ประตูแรก', 'ประตูสุดท้าย', 'แมนเชสเตอร์ ยูไนเต็ด', 'เชลซี', 'อาร์เซน่อล', 'แมนเชสเตอร์ ซิตี้', 'เลสเตอร์ ซิตี้', 'แว็งซ็องต์ ก็องปานี', 'เนมานย่า วิดิช', 'จอห์น เทอร์รี่', 'ปาทริค วิเอร่า', 'แกรี่ เนวิลล์', 'รอย คีน']",PT9M8S,88124,2306,182
480,gvL12O_o_8Q,2021-08-21T08:00:18Z,Unbelievable scenes! Every club's FASTEST Premier League goal,"['Premier League', 'PL', 'epl', 'Prem', 'fastest goals', 'fastest Premier League goal', 'fastest goal', 'quickest goal', 'fastest ever goal scored', 'fast', 'fastest', 'fastest Premier League', 'football', 'soccer', 'fastest football goals', 'fastest soccer goals', 'Arsenal', 'Liverpool', 'unbelievable', 'Premier League goals', 'epl goals', 'Premier League highlights', 'epl highlights', 'Manchester United', 'Manchester City', 'Chelsea', 'Man United', 'Man City', 'Spurs', 'Shane Long', 'Shane Long quickest goal', 'Southampton', 'quickest goals', 'goals', 'gol']",PT10M39S,303871,5210,238
481,NCle6YM0sGo,2021-08-20T11:34:51Z,When to transfer Romelu Lukaku IN? | Arsenal vs Chelsea preview | FPL Show Gameweek 2,"['Romelu Lukaku', 'Lukaku', 'Arsenal', 'Chelsea', 'Arsenal vs Chelsea', 'Arsenal v Chelsea', 'Arsenal Chelsea', 'Emile Smith Rowe', 'Bukayo Saka', 'Saka', 'Martin Odegaard', 'Odegaard', 'Premier League', 'epl', 'PL', 'Prem', 'FPL', 'Fantasy Premier League', 'Bruno Fernandes', 'Fernandes', 'Mohamed Salah', 'Salah', 'James Richardson', 'FPL Show', 'FPL Gameweek 2', 'Fantasy Premier League Gameweek 2', 'FPL GW2', 'Fantasy Premier League GW2', 'Gameweek 2', 'GW2', 'football', 'soccer', 'fantasy football', 'Manchester United', 'Man United', 'Man City', 'Liverpool']",PT40M59S,47149,1427,158
482,51dFju9AOJk,2021-08-17T16:55:37Z,David Beckham HALFWAY LINE goal for Manchester United v Wimbledon,"['Premier League', 'PL', 'epl', 'Prem', 'shorts', 'short', 'football', 'soccer', 'goal', 'Manchester United', 'Man United', 'David Beckham halfway line goal for Manchester United v Wimbledon', 'Beckham halfway line', 'David Beckham', 'Beckham', 'long range goal', 'long goal', 'long shot', 'extreme long shot', 'goal from own half', 'David Beckham Manchester United', 'Manchester United goal', 'Man United goal', 'Premier League highlights', 'Premier League goal', 'epl highlights', 'Beckham Wimbledon', 'David Beckham goal', 'Beckham goal', 'long']",PT19S,303262,16160,157
483,Rc_isCi-JMg,2021-08-17T15:02:05Z,"Captains leading by example & scoring EPIC goals | Premier League | Henderson, Kompany, Terry & more","['Premier League', 'epl', 'PL', 'Prem', 'Premier League goals', 'goals', 'epl goals', 'captains', 'Premier League captains', 'football captains', 'soccer captains', 'football', 'soccer', 'captains goals', 'Jack Grealish', 'Grealish', 'Jordan Henderson', 'Henderson', 'Patrick Vieira', 'Steven Gerrard', 'Gerrard', 'Roy Keane', 'Keane', 'Manchester United', 'Liverpool', 'Manchester City', 'Man City', 'Arsenal', 'Chelsea', 'พรีเมียร์ลีก', 'ประตู', 'ฟุตบอล', 'อังกฤษ', 'ไฮไลท์', 'วอลเลย์', 'ยิงไกล', 'ชิพ', 'กระดก', 'โซโล่', 'ฟรีคิก', 'กัปตัน', 'ลิเวอร์พูล', 'อาร์เซน่อล', 'แมนเชสเตอร์ ยูไนเต็ด', 'เชลซี']",PT10M32S,430812,6564,224
484,I02S2Nh1BWU,2021-08-17T13:37:51Z,When Ederson ventured OUTFIELD #Shorts,"['Premier League', 'PL', 'epl', 'Prem', 'shorts', 'short', 'football', 'soccer', 'goal', 'Ederson', 'Manchester City', 'Man City', 'saves', 'Ederson saves', 'save', 'goalkeeper', 'goalkeeper outfield', 'outfield', 'goalkeeper goes outfield', 'Ederson outfield', 'Man City goalkeeper', 'Man City goalkeeper outfield', 'Ederson outfield Wolves', 'Wolves', 'Ederson Manchester City', 'Ederson Man City', 'Ederson touch', 'Ederson skills', 'Ederson pass', 'keeper', 'best saves', 'best goalkeepers', 'Premier League saves', 'Premier League highlights', 'tekkers', 'funny']",PT15S,12734060,133380,832
